dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
6,Humor vs. Seriousness,14,Nixon (1995),41,Richard III (1995),B,marginal,"Both 'Nixon' and 'Richard III' are dramas that focus on political intrigue and historical figures, with neither incorporating significant comedic elements. However, 'Nixon' leans slightly more towards a serious tone due to its biographical nature and historical context, while 'Richard III', though dramatic, has moments of dark humor and satire inherent in Shakespearean plays.",very low on humor,"slightly less serious, with some dark humor",True
6,Humor vs. Seriousness,2,Jumanji (1995),4,Waiting to Exhale (1995),A,clear,"Option A, 'Jumanji', incorporates significant comedic elements and light-hearted adventures, making it more humorous. Option B, 'Waiting to Exhale', while having comedy as one of its genres, primarily focuses on dramatic and emotional themes, placing it closer to the serious end.",humorous and adventurous,dramatic with some humor,True
6,Humor vs. Seriousness,16,Casino (1995),25,Leaving Las Vegas (1995),A,marginal,"Casino (1995) contains some dark humor but is predominantly a serious crime drama, while Leaving Las Vegas (1995) is a deeply serious drama with no comedic elements. Both movies lean heavily towards the seriousness end of the spectrum.",slightly humorous,extremely serious,True
6,Humor vs. Seriousness,13,Balto (1995),15,Cutthroat Island (1995),A,clear,"Balto (1995) incorporates elements of humor and light-hearted moments typical of children's animated films, placing it closer to the high pole of humor. Cutthroat Island (1995), an action-adventure film, leans more towards a serious tone with its focus on treasure hunting and rivalry among pirates, positioning it closer to the low pole of seriousness.",moderately humorous,somewhat serious,True
6,Humor vs. Seriousness,26,Othello (1995),34,Babe (1995),B,clear,"Option A, 'Othello', is a dramatic tragedy with no comedic elements, placing it firmly at the low pole of humor. Option B, 'Babe', while primarily a children's drama, includes moments of light-heartedness and humor, positioning it closer to the high pole compared to 'Othello'.",serious,slightly humorous,True
6,Humor vs. Seriousness,28,Persuasion (1995),20,Money Train (1995),B,clear,"Option A, 'Persuasion', is a drama and romance film that focuses on themes of love and societal norms, which suggests a more serious tone. Option B, 'Money Train', includes comedy among its genres and involves a heist plot with humorous elements, indicating a lighter tone overall.",somewhat serious,moderately humorous,True
6,Humor vs. Seriousness,27,Now and Then (1995),42,Dead Presidents (1995),A,marginal,"Option A, 'Now and Then', incorporates elements of drama but also includes lighter moments typical of coming-of-age films, making it somewhat humorous. In contrast, Option B, 'Dead Presidents', focuses on serious themes such as war, crime, and societal issues, aligning it more closely with the seriousness end of the spectrum.",somewhat humorous,serious,True
6,Humor vs. Seriousness,35,Carrington (1995),18,Four Rooms (1995),B,clear,"Option A, 'Carrington', is a biographical drama focused on the relationship and artistic endeavors of its subjects, lacking significant comedic elements. Option B, 'Four Rooms', is a comedy anthology with dark humor and absurd situations, clearly aiming for a lighter tone. The difference in humor content is substantial.",near the low pole,near the high pole,True
6,Humor vs. Seriousness,47,Seven (a.k.a. Se7en) (1995),24,Powder (1995),B,marginal,"Seven (Se7en) is a psychological thriller with a grim and dark tone, lacking any significant comedic elements. Powder, while dramatic, includes moments of emotional depth and some lighter, more humanizing scenes, but still remains largely serious.",very close to the low pole,slightly closer to the middle,True
6,Humor vs. Seriousness,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),19,Ace Ventura: When Nature Calls (1995),B,clear,"Option A, 'Twelve Monkeys', is primarily a thriller with some dark humor, placing it closer to the seriousness end of the spectrum. Option B, 'Ace Ventura: When Nature Calls', is a pure comedy filled with slapstick humor and zany antics, firmly placing it at the humor end.",slightly humorous,highly humorous,True
6,Humor vs. Seriousness,37,Across the Sea of Time (1995),7,Sabrina (1995),B,clear,"Option A, 'Across the Sea of Time', is a documentary that focuses on the dramatic and historical aspects of immigration, making it lean towards the seriousness end of the spectrum. In contrast, Option B, 'Sabrina', is a romantic comedy that includes comedic elements and light-hearted storylines, placing it closer to the humor end.",serious documentary,romantic comedy,True
6,Humor vs. Seriousness,38,It Takes Two (1995),19,Ace Ventura: When Nature Calls (1995),B,clear,"Option A, 'It Takes Two', is a family comedy that includes both humor and heartfelt moments, placing it towards the high pole but not at the extreme end. Option B, 'Ace Ventura: When Nature Calls', is a pure comedy with slapstick humor and zany antics, positioning it closer to the high pole than Option A.",moderately humorous,extremely humorous,True
6,Humor vs. Seriousness,36,Dead Man Walking (1995),6,Heat (1995),A,marginal,"Both 'Dead Man Walking' and 'Heat' are serious films that do not contain significant comedic elements. However, 'Dead Man Walking' leans slightly more towards a serious tone due to its focus on themes of redemption and justice, while 'Heat' includes moments of tension and action that might be seen as less purely serious.",very close to the low pole,close to the low pole,False
6,Humor vs. Seriousness,45,To Die For (1995),21,Get Shorty (1995),B,marginal,"Option A, 'To Die For', is a dark comedy that incorporates serious themes such as murder and ambition, placing it somewhat towards the humor side but still retaining significant seriousness. Option B, 'Get Shorty', leans more heavily into comedy while also incorporating crime elements, positioning it further towards the humor end of the spectrum compared to 'To Die For'.",dark comedy with serious undertones,lighter-hearted comedy with crime elements,True
6,Humor vs. Seriousness,49,When Night Is Falling (1995),13,Balto (1995),B,marginal,"Option A, 'When Night Is Falling', is a romantic drama that does not suggest any significant comedic elements, placing it closer to the seriousness end of the spectrum. Option B, 'Balto', while primarily focused on adventure and inspiration, is an animated children's film that likely includes some comedic moments, positioning it slightly higher on the humor scale compared to Option A.",serious romantic drama,heartwarming animated adventure,True
6,Humor vs. Seriousness,5,Father of the Bride Part II (1995),46,How to Make an American Quilt (1995),A,clear,"Option A, 'Father of the Bride Part II', is a comedy centered around the humorous situations and interactions within a family, making it significantly more humorous than Option B. Option B, 'How to Make an American Quilt', is a drama and romance film focused on personal growth and relationships, which is considerably less humorous.",highly humorous,serious and dramatic,True
6,Humor vs. Seriousness,10,GoldenEye (1995),16,Casino (1995),A,marginal,"Option A, 'GoldenEye', incorporates classic Bond charm and wit, suggesting a presence of humor amidst its action and thriller elements. Option B, 'Casino', is a crime drama that delves into themes of power, greed, and betrayal, indicating a more serious tone.",moderately humorous,serious,True
6,Humor vs. Seriousness,11,"American President, The (1995)",15,Cutthroat Island (1995),A,marginal,"The American President incorporates both dramatic and romantic elements but also includes comedic moments, placing it closer to the humor end of the spectrum. Cutthroat Island, being an action-adventure film, focuses more on its plot and action sequences rather than humor, positioning it closer to the seriousness end.",moderately humorous,somewhat serious,True
6,Humor vs. Seriousness,9,Sudden Death (1995),36,Dead Man Walking (1995),A,clear,"Option A, 'Sudden Death', while primarily an action movie, contains some elements of humor typical in action films with its protagonist's witty dialogue and situational comedy. Option B, 'Dead Man Walking', is a serious drama that deals with heavy themes such as capital punishment and redemption, with no comedic elements.",slightly humorous,very serious,True
6,Humor vs. Seriousness,12,Dracula: Dead and Loving It (1995),18,Four Rooms (1995),A,clear,"Option A, 'Dracula: Dead and Loving It', is a clear comedy-horror spoof with a strong emphasis on humor and parody. Option B, 'Four Rooms', while also categorized as a comedy, contains darker and more varied tones across its segments, which may not be as consistently humorous.",highly humorous,moderately humorous,True
