dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
5,Historical Accuracy,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),35,Carrington (1995),A,marginal,"Shanghai Triad focuses on the fictional experiences of a young boy within the context of 1930s Shanghai's triad culture, likely taking some creative liberties. Carrington, while based on real figures, centers more on the personal and romantic aspects of its subjects' lives, potentially deviating from strict historical accuracy. Both films may not be entirely faithful to historical records, but Carrington might take more liberties with historical context.",moderately close to historical events,loosely based on historical figures,False
5,Historical Accuracy,31,Dangerous Minds (1995),21,Get Shorty (1995),B,marginal,"Dangerous Minds (Option A) takes some creative liberties with its portrayal of real-life events and characters, placing it closer to the Loose History end of the spectrum. Get Shorty (Option B), being a fictional story set in the entertainment industry, does not aim for historical accuracy and thus also falls towards the Loose History pole, but perhaps slightly less so due to its grounded setting.",moderately loose history,loosely based on contemporary reality,False
5,Historical Accuracy,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),49,When Night Is Falling (1995),B,marginal,"Option A, 'Twelve Monkeys', is a science fiction film that does not aim for historical accuracy but rather focuses on its speculative narrative. Option B, 'When Night Is Falling', is a romantic drama that also does not claim historical accuracy, focusing instead on character development and relationships. Both films are far from the high pole of historical accuracy, but 'Twelve Monkeys' takes place in multiple time periods and includes elements of time travel, making it even less historically accurate.",Loose History,Loose History,True
5,Historical Accuracy,34,Babe (1995),27,Now and Then (1995),negligible,marginal,"Both 'Babe' and 'Now and Then' are children's films that do not focus on historical accuracy. 'Babe' is an animated film about a pig and does not attempt to portray any specific historical period accurately. 'Now and Then', while set in 1970, does not emphasize historical accuracy but rather focuses on personal growth and relationships.",Loose History,Loose History,False
5,Historical Accuracy,36,Dead Man Walking (1995),20,Money Train (1995),A,clear,"Option A, 'Dead Man Walking', is based on a true story and focuses on real-life events and characters, aiming for a realistic portrayal of the justice system and the experiences of those involved. Option B, 'Money Train', is a fictional crime thriller with no particular claim to historical accuracy or adherence to real events.",near the high pole,near the low pole,True
5,Historical Accuracy,38,It Takes Two (1995),9,Sudden Death (1995),negligible,marginal,"Both 'It Takes Two' and 'Sudden Death' are fictional stories with no significant basis in real historical events, placing them both towards the low pole of the Historical Accuracy dimension. Neither film attempts to portray any specific historical period or event accurately.",Loose History,Loose History,False
5,Historical Accuracy,40,"Cry, the Beloved Country (1995)",38,It Takes Two (1995),A,clear,"Option A, 'Cry, the Beloved Country', focuses on the apartheid era in South Africa and likely adheres to historical context and events, placing it closer to the high pole. Option B, 'It Takes Two', is a family comedy with no apparent connection to historical accuracy, placing it closer to the low pole.",moderately close to high pole,far from high pole,True
5,Historical Accuracy,41,Richard III (1995),18,Four Rooms (1995),A,clear,"Option A, 'Richard III', while set in a modern context, is an adaptation of a historical play and maintains a semblance of historical accuracy regarding the character and events. Option B, 'Four Rooms', is a comedy anthology with no basis in historical events, making it entirely unrelated to historical accuracy.",moderately near the high pole,far from the high pole,True
5,Historical Accuracy,43,Restoration (1995),11,"American President, The (1995)",A,marginal,"Restoration (1995) attempts to portray a specific period in British history but takes some creative liberties with characters and events, placing it closer to the middle of the scale. In contrast, The American President (1995) is a fictional political drama set in contemporary times and does not aim for historical accuracy, placing it lower on the scale.",moderately accurate,loosely based,True
5,Historical Accuracy,46,How to Make an American Quilt (1995),33,Wings of Courage (1995),B,marginal,"Option A, 'How to Make an American Quilt', is a fictional drama with no strong emphasis on historical accuracy. Option B, 'Wings of Courage', while being a dramatization, focuses on real historical figures and their pioneering flights, thus aiming for a higher degree of historical accuracy.",loose history,moderate history,True
5,Historical Accuracy,5,Father of the Bride Part II (1995),24,Powder (1995),negligible,marginal,"Both 'Father of the Bride Part II' and 'Powder' are fictional stories that do not aim to depict historical events. They both fall closer to the low pole of the Historical Accuracy dimension, as neither movie is intended to be a historical account.",Loose History,Loose History,True
5,Historical Accuracy,8,Tom and Huck (1995),31,Dangerous Minds (1995),B,marginal,"Option A, 'Tom and Huck', is based on a fictional novel and thus takes significant liberties with historical accuracy, placing it closer to the low pole. Option B, 'Dangerous Minds', while set in a contemporary setting, also does not claim strict adherence to specific historical events, but its focus on real-world issues gives it a slight edge in perceived historical accuracy.",Loose History,Somewhat Loose History,False
5,Historical Accuracy,1,Toy Story (1995),13,Balto (1995),B,clear,"Toy Story (Option A) is a fictional story with no basis in historical events, placing it firmly at the low pole of historical accuracy. Balto (Option B), while an animated film, is based on a true story and thus has some grounding in historical fact, though it likely takes creative liberties. The difference between the two is clear.",Loose History,Somewhat Loose History,True
